UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,Cluster,track_name,artist_name
4.8143487,-0.058504507,9.312475,5.463649,6.0786185,4.4389396,0,Age Ain't Nothing But a Number,Aaliyah
8.8511915,6.092815,4.1928706,5.1918335,5.940635,3.9653375,1,I Only Want To Be With You,Dusty Springfield
4.19929,0.20977363,8.280786,4.0894914,5.2771,2.986948,0,Orakel,FloFilz
4.6406302,-0.45443058,7.7783604,3.981822,5.1098123,4.68157,0,Tell the Truth,Otis Redding
-0.42781305,4.049842,8.599235,5.1984377,6.5602818,3.7640042,0,Llevatelo Todo,Tego Calderon
8.864141,4.935307,5.379376,5.648789,5.587737,3.8399565,0,Deleted Scene,Darryl Lenox
8.210773,6.0683446,3.1216173,5.615778,5.5664997,3.6849513,1,No Hay Mal Que Dure,Zoé
4.491172,1.2368503,5.659161,4.697746,5.339548,3.7147963,1,Two Hearts In Three-Quarter Time,Robert Stolz
6.16243,-0.20570919,9.421103,6.6114044,6.547557,4.0706244,0,Late Nights & Heartbreak,Hannah Williams
4.969539,1.296062,5.3483615,4.7916336,5.733719,2.9558024,1,The Diary of Jane - Single Version,Breaking Benjamin
4.7970247,-0.1872158,8.176623,3.8061655,4.7816715,4.619391,0,Better Than Today,Rhys Lewis
9.2333,6.6091332,2.9422505,5.531409,5.599212,4.110683,1,Cariño,Nicolas Mayorca
5.605639,-0.026525084,8.696206,4.91049,3.8832886,4.400108,0,Olson,Boards of Canada
4.763474,-0.3982572,7.7617993,4.063401,5.1550736,4.7881713,0,Paseando por Roma,Soda Stereo
5.106996,2.089451,5.6182966,4.9883513,5.928413,3.061697,1,What I Got - Alternate Version,Sublime
4.532872,-0.51469487,8.044472,4.084485,4.4280396,4.6812463,0,"Suite No. 6 in D Major, BWV 1012: V. Gavotte & VI. Gavotte",Johann Sebastian Bach
6.125329,0.52376246,9.2980175,5.4868507,4.078692,4.2077703,0,harder than you think,Public Enemy
4.8689766,1.4920121,5.140095,4.8613095,5.757428,2.905305,1,"Dribble, Dribble, Dribble",Randy Crenshaw
5.698168,0.37744313,8.396936,5.292702,4.4365473,2.8166487,0,Morning Has Broken,Katherine Jenkins
4.8087234,0.022276457,7.7804947,5.2461944,6.027825,2.704865,0,Me Likey,Trippie Redd
4.06545,-0.065751806,8.018484,4.9467087,5.199017,2.9478593,0,Stay Woke (feat. Miguel),Meek Mill
6.1397405,1.1341946,7.6410494,5.7702966,4.90914,3.8404217,0,First Sight,HEIZE
5.724442,0.20368706,9.792084,6.3898807,6.077123,3.1852283,0,Run out of You,Tenille Arts
5.102683,-0.46467084,7.9377413,3.9199169,5.4148455,4.0568633,0,Guys Like Me,Eric Church
4.4844756,0.17262048,9.261364,5.105461,5.2905803,4.4176974,0,On The Hotline,Pretty Ricky
4.793797,-0.41698268,8.24398,4.0888643,4.647729,3.0118682,0,Lively up Yourself - Bombay Dub Orchestra Remix,Bob Marley & The Wailers
4.795645,-0.48998842,8.243889,3.787194,4.32627,4.122564,0,Back To The Start,SoMo
4.938005,0.5271286,8.416824,5.3504286,6.187118,4.635338,0,It Didn't Matter,The Style Council
4.100815,-0.22384733,8.445877,4.044497,5.2321854,3.0562744,0,WORDS WORDS WORDS,Bo Burnham
5.844831,-0.068058304,8.0297985,4.6420126,6.6557555,3.766067,0,Con Vos,Kameleba
6.0717974,0.2389802,8.849399,5.480585,5.024453,4.6639338,0,Looks,Steve Lacy
3.9516494,-0.3915068,7.7729077,4.514945,4.5544724,4.544797,0,No Standards,Lil Durk
8.173429,5.9976587,3.6272974,5.2131567,6.0652757,3.6871386,1,All Along the Watchtower,Jimi Hendrix
5.8455505,-0.23375499,7.6279387,5.4294233,6.927293,3.6260605,0,Kyouki,Kenji Kawai
8.936256,6.0092998,3.3474295,5.28902,6.171157,3.7307057,1,Weird Ways,Strand of Oaks
4.9209976,-0.3707841,8.15919,4.1703773,5.495639,3.0640857,0,Cavalleria Rusticana: Intermezzo (Raging Bull),Pietro Mascagni
5.0425444,2.3523557,5.6516013,4.997945,5.5780725,3.6439607,1,Anita,Smino
5.8090363,-0.17711592,9.43666,6.1899023,6.62803,4.314858,0,They Say It's Spring,Blossom Dearie
4.634109,-0.4787455,7.952863,3.825688,5.080327,4.3122888,0,Headphones,Britt Nicole
6.9051,-0.20876788,9.089722,5.7283807,6.482917,3.8617249,0,Maneater,Nelly Furtado
4.403239,-0.28530043,8.663975,4.986594,6.5825896,4.1195774,0,All Day and All of the Night,The Kinks
4.7174606,-0.4652957,7.954199,4.2728033,4.001036,3.573865,0,Speed Racer,Her's
4.836292,-0.2681558,8.094892,3.7942257,4.9194846,4.6266294,0,The State-Lottery,Propagandhi
6.7417383,-0.015906872,9.418525,6.310093,6.268855,3.7056968,0,This Joint,Slightly Stoopid
-0.2894358,4.3001757,8.570979,5.1748595,6.283368,3.8234892,0,Julius,Phish
4.6718726,1.4315046,5.5597496,4.744588,5.3120875,3.6889875,1,Strip Club,David Spade
9.424699,6.383845,3.5463955,5.6958094,5.0733004,3.7138655,1,Cold Weather,Killstation
5.444392,1.5635545,6.3314314,5.2515926,4.8763137,3.1146998,1,Your Greatest Enemy,Lorne Balfe
4.8697767,-0.16840844,8.37178,3.8280218,4.603513,4.4077787,0,Slack Jaw,Sylvan Esso
9.222139,6.2759705,3.3376186,5.546488,5.5737424,4.2422347,1,Dreams I'll Never See,Molly Hatchet
9.222636,6.5219955,3.2396433,5.6928754,5.136955,3.6762824,1,Chalkboard,Jóhann Jóhannsson
6.5635934,0.018075846,9.538287,6.406457,6.2732587,3.6968622,0,Emergency Launch,Harry Gregson-Williams
4.6319814,1.4328257,5.67932,4.75709,5.3077855,3.8294697,1,Green Machine,Kyuss
5.1097836,-0.21796873,9.032119,5.0817366,6.5098433,4.387292,0,Love Is a Winding Road,Jason Upton
4.4638257,-0.20483981,7.934959,4.5347815,5.118735,2.8545594,0,Venus,Lady Gaga
8.932969,5.7728343,4.361832,5.5708566,5.216028,3.7670007,0,Knockin Doors Down,Pimp C
4.7843404,0.6419307,7.2280865,4.6259737,5.4034925,3.0590951,0,opal ocean,slenderbodies
5.9278717,0.32001042,8.853946,5.3061867,4.0628963,3.015575,0,Rush Rush,Paula Abdul
3.9475667,0.16573967,6.914962,4.5836205,5.0808415,4.368056,0,Lilly,Toro y Moi
5.578646,0.20090264,7.0405188,4.7196608,5.9956174,3.9011862,0,Strength,Jonathan David Helser
5.206752,1.8698722,6.1395864,5.37942,4.828608,3.0026057,1,Oil and Water,Rationale
3.690173,0.091934174,8.166455,4.5816026,5.442231,3.3024006,0,Many Rivers To Cross - Harder They Come/Soundtrack Version,Jimmy Cliff
5.6514807,0.16434442,7.048088,4.726842,6.051763,4.005882,0,rising tide (feat. LYNX),Beats Antique
4.489635,0.97491187,5.921508,4.574222,5.447861,3.8535209,1,Undo,Transviolet
4.7672467,1.934136,5.256785,4.9599667,5.7463107,2.906884,1,Fantasy,Moglii
8.637034,6.417748,3.2900715,5.3322206,5.904523,3.948773,1,Je rêve d’une histoire sans fin,Bernard Alane
8.120379,6.053446,3.4806192,5.329133,5.919188,3.7147722,1,Smile,Alan Pasqua
4.6120534,1.5323782,5.817391,4.507915,5.858902,4.0151567,1,"Symphony No. 9 in D Minor, Op. 125 - ""Choral"": 4d. Alla marcia (Allegro vivace assai) - Live",Ludwig van Beethoven
8.468884,6.0016685,3.919111,5.0843625,6.1810436,3.7763038,1,A Handful of Stars - 2002 Remaster,Dinah Washington
6.003725,0.34692848,9.185347,5.2564707,3.8173163,4.133514,0,Port De Bras & Révérance (Slow 6/8): Theme of 1st Movement,Kimbo Children's Music
8.7201395,6.0694966,3.206511,5.3983693,5.9543924,3.7996857,1,Sanu Ek Pal Chain,Nusrat Fateh Ali Khan
4.7486343,0.25194862,9.508765,5.7503295,5.7835894,3.29693,0,Nocturne in Tokyo,Remo Anzovino
5.4003053,0.3579404,8.906722,6.3665495,3.883721,4.344085,0,Zone,Arizona Zervas
-0.01982435,4.2652197,8.496685,4.939481,6.256053,3.9882321,0,Loco,Coal Chamber
4.349435,0.27744094,7.5858006,5.1080275,6.172224,3.0184956,0,Ten Toes,Lucas Coly
4.9497433,0.8758069,5.8569603,4.6442485,5.705655,3.8247685,1,Fruitflies,Gabriel Garzón-Montano
4.895577,0.016211424,9.056655,6.000649,5.8739595,2.9872286,0,History Lesson,Nicolas Jaar
3.7813659,-0.031070355,8.43508,4.3797126,5.3123455,3.1632748,0,Satellite (Feat. Len X),Champagne Drip
5.5382113,0.2830217,9.546797,6.5596223,5.3999634,2.9692535,0,Will You Promise,Ebo Taylor
9.066797,5.567586,4.5634723,5.429425,5.3844194,3.6342773,0,Bound 2,Kanye West
4.0129437,-0.003964431,7.540904,4.615623,5.1824555,4.9715743,0,Recent Times,Snoh Aalegra
-0.43341714,3.8270419,8.460021,5.1152096,6.667984,3.9174306,0,Bambi,Hippo Campus
5.837396,-0.056462683,9.307503,5.64011,6.537783,4.4579043,0,"Lady And Her Son, Ex-Boyfriends Are Hungry Wolves",Joe Rogan
5.2713985,1.3625187,5.612006,4.8483367,5.5635123,3.3846872,1,All My Friends (Edit),LCD Soundsystem
5.5321937,0.060003586,8.507575,5.649407,4.7929006,4.8821735,0,Someone to Watch over Me,Sleeping At Last
9.028859,5.3658423,4.7833376,5.647418,5.710823,4.0252566,0,Throwing Shade,Lil Baby
8.891224,6.1839104,3.3327982,5.174104,6.3096337,3.8653324,1,Yam Yam,No Vacation
5.8163285,-0.3284334,8.867468,5.838944,6.865554,4.4535556,0,Spirituals for Orchestra: II. Sermon,Morton Gould
5.6024165,1.840723,6.165595,5.2631135,5.229107,3.2571144,1,The Reluctant Heroes (Modv),Hiroyuki Sawano
8.222319,6.130408,3.1379704,5.6751575,5.442172,3.699108,1,Cattle Call,Riders In The Sky
8.544844,4.8951054,5.5438128,5.496218,5.342718,3.8156297,0,An Ideal Marriage,The Chamber Orchestra Of London
5.164945,-0.20190746,8.990172,5.0846334,6.566643,4.4847245,0,Wonderful World,Stick Figure
4.5269647,-0.027559262,9.3642235,5.339221,6.2272735,3.12433,0,Juice,Lizzo
4.100181,0.06484657,8.113917,4.5029044,5.8512487,4.667518,0,Devils Haircut,Beck
4.887266,1.9490299,5.6755624,4.8332705,6.020221,3.498474,0,Un lapin,Chantal Goya
5.8989453,0.33682668,8.937015,5.0950265,4.198891,2.9240785,0,Teddy Bear Ball,Hap Palmer
5.143274,0.47352156,6.7349753,4.9056754,6.355762,2.9797695,1,Wallflower,Whethan
5.468294,0.12068057,8.225256,5.1244674,5.3366814,2.682095,0,Where You'll Find Me Now,Neutral Milk Hotel
5.9440093,0.47441193,8.89276,5.977153,3.6864865,3.8097763,0,745,Vince Staples
6.0888085,1.265081,8.273305,6.1360006,4.6921186,3.5014277,0,We Won't Numb the Pain / Fire,Tenth Avenue North
6.235332,-0.1245162,8.562786,5.4456525,5.978,2.8977993,0,Shambhala,Ken Page
5.582058,-0.2617408,7.863222,5.3347588,6.9241047,2.972378,0,OMG (feat. will.i.am),Usher
4.7356987,-0.41277197,8.547046,5.5126953,6.9685955,4.221502,0,Drink One For Me,Michael Ray
8.678969,5.1121016,5.503858,5.5913734,5.3933597,3.8997667,0,Teleport Massive - Bassnectar Remix,Bassnectar
5.931405,0.35562974,9.1999235,5.7004566,3.7277377,3.903582,0,Viernes de Webeo - En Vivo,Panteon Rococo
9.049324,6.5064564,3.0728343,5.672879,5.2051353,3.6124341,1,Radical,Teenage Bottlerocket
5.3349433,-0.123529136,8.634631,4.2780232,4.2879,4.3005705,0,We Had Today,Rachel Portman
4.8903236,0.30912277,9.649913,5.844869,4.921315,3.4026098,0,Freak,XYLØ
3.624096,-0.19983985,8.479156,4.333901,5.431844,4.365441,0,Fool for You,Alice Smith
8.10684,5.917427,3.5815706,5.3329873,5.928724,3.6272478,1,Ode To Nujabes,Funky DL
9.00436,5.234165,4.6808815,5.3991394,5.82409,3.6714096,0,Mascaram Setaba - Stereo Master,Mulatu Astatke
9.072421,5.347329,4.6920485,5.446464,5.5865364,3.7018633,0,To the Floor,Minnesota
4.5996704,-0.3111417,7.8455405,3.820752,4.9899044,4.4436293,0,Flight,Snarky Puppy
6.873285,-0.049557127,9.25037,5.9946413,6.0027747,3.9603722,0,Fly Like A Bird,Mariah Carey
6.01695,0.32092437,9.169329,5.2298384,4.136949,3.30419,0,One Thing - MYRNE Remix,San Holo
5.20226,-0.27470762,7.681966,4.2588315,5.132988,4.7972813,0,Unica Y Especial,Zion & Lennox
6.3692503,-0.3210179,8.643178,5.576528,6.761855,3.2179086,0,TOO BRAZY (feat. Mozzy),YG
5.8214846,1.5572304,6.28709,5.0139084,5.4602466,3.9535015,1,HOCUSPOCUS,RADWIMPS
5.2911296,0.45954895,6.701749,4.9333797,6.4717393,3.123828,0,Arrival In Nara,alt-J
4.9505033,0.30537677,9.179006,5.557362,4.8989086,3.454094,0,Call Me,Shinedown
6.116184,-0.38642973,8.389288,5.393904,7.0378933,4.0145726,0,Peaceful Man,Freddie McGregor
4.9716783,1.2511142,5.305831,4.762504,5.682924,3.0630462,1,WAIDMANNS HEIL,Rammstein
6.475696,-0.10865545,9.428287,6.564456,6.3550706,3.8591316,0,Die 4 You,Perfume Genius
4.9625473,-0.43289295,8.143188,3.7082603,4.9251986,4.494656,0,Because You Live,Jesse McCartney
8.047787,6.011991,3.3320749,5.3705425,5.904873,3.6339352,1,Set Sail - Original Mix,The Movement
9.243892,6.252179,2.8939366,5.584223,5.701705,4.1347322,1,The Man with the Machine Gun (Final Fantasy VIII),Nobuo Uematsu
6.3211036,-0.19063684,8.677983,5.4973116,6.2669816,2.7759848,0,Ragnar Takes the Throne,Trevor Morris
4.342086,0.32319257,7.698871,5.13019,6.2490664,3.112091,0,Tommy,Tommy Genesis
6.2758718,-0.39256692,8.171827,5.429471,6.9788847,3.7282472,0,Buenas Noches Form A Lonely Room (She Wore Red Dresses),Dwight Yoakam
8.858659,5.7984505,3.473814,5.4189134,6.0373707,3.7298408,1,Thee Most Exalted Potentate of Love,The Cramps
6.7336097,-0.17912999,9.308177,6.2346654,6.43009,3.9490635,0,希望の光,Yuki Hayashi
5.751791,0.18879196,9.783554,6.4549074,6.082173,3.1916983,0,純潔パラドックス,Nana Mizuki
4.692612,0.45973557,7.7952976,4.929297,6.556192,3.1547792,0,Chippewa,Benjamin Booker
5.6197577,0.18503301,8.679769,5.0830307,4.5504775,4.6939597,0,Don't Make Me Late,Johnnie Taylor
5.517587,0.39438957,6.812203,4.6559105,5.4773283,4.271111,0,Gingerbread Man,Melanie Martinez
4.701142,1.4322876,5.4081635,4.881525,5.9094954,2.895137,0,Movin On,Shoffy
4.9562955,-0.44999042,8.187705,3.7005992,4.905227,4.4506497,0,"My Heart Will Go On (Theme From ""Titanic"")",Generation B.O.
5.78775,0.52579427,9.443805,5.175452,4.454104,3.100137,0,De Nada Sirve,Tony Dize
5.994531,1.3575355,8.005463,6.0282006,5.2141457,3.2827663,0,I've Got Jah,Lucky Dube
5.2656054,0.2817795,9.46837,5.990457,4.578297,4.3050838,0,You Had Me from Hello,Kenny Chesney
4.6180415,0.24409209,7.9812603,5.2118406,5.2259955,2.6712048,0,Visit,311
4.8966517,-0.38108245,7.9423866,4.524108,3.8939292,3.6713135,0,In The Mood,Johnny Gill
-0.25797844,4.074368,8.378373,5.1067452,6.303065,3.9608386,0,Rape Me,Nirvana
6.074869,0.48000962,9.254644,5.388898,4.1525545,4.175124,0,"Episode 3, Nile Rodgers",Daft Punk
5.7723327,0.09705255,7.1803403,4.8594694,6.2761803,3.9641511,0,Stay Wid De Ridim - Live,Steel Pulse
5.6297045,0.38973805,9.081661,6.2293625,3.8565722,4.2402277,0,Ain't Got Time For Hate,Shemekia Copeland
5.0182495,-0.38200572,7.8970947,5.5481386,7.164267,3.4598877,0,We Loved It (feat. Seal),John Legend
5.879168,-0.2683459,8.132943,5.257808,6.833896,2.790106,0,Another Way to Die,Jack White
6.1056986,0.46317616,9.23317,5.422919,4.0068717,4.2637224,0,Battles,The Afters
8.456502,5.9611993,3.971961,5.0961685,6.153758,3.7613146,1,The TV Dinner Song,The Slackers
4.6165404,-0.39352596,8.550923,5.400279,6.9360723,4.157772,0,Petit battements sur le cou-de-pied: Catch Me,Kimbo Children's Music
5.1837425,2.29728,5.855953,5.363576,5.3788157,3.236615,0,Wish You Well (feat. Trove),Famba
5.2240844,1.3587643,6.3492117,5.2302747,4.6946874,2.9102838,0,Rosanna (feat. Penny and Sparrow),Corey Kilgannon
4.4149723,-0.20880762,8.850533,5.1029325,6.57181,3.9939353,0,Teenage Sonata,Sam Cooke
5.2624264,1.4050872,6.326531,5.2430677,4.688826,2.9768825,0,All Rise,Blue
4.8608766,0.73091924,7.331087,4.715251,5.5061975,2.9770486,0,Someone Like You,Steve Tyrell
5.6054773,0.3199362,6.9802604,4.9044714,6.4803925,3.2957067,0,Love Myself - Acoustic,Olivia O'Brien
8.515036,4.882782,5.550605,5.4762483,5.321639,3.8061829,0,Come as You Are,Turnpike Troubadours
8.474123,5.9823933,3.9620535,5.082903,6.177587,3.768574,1,Hijo de Su Madre,Omar Apollo
5.4150043,0.25674796,9.587093,6.4242196,5.5749164,3.0007045,0,"Violin Sonata in G Minor, BWV 1020: I. Allegro. Moderato - Arr. for Harp and Flute",Johann Sebastian Bach
4.547554,0.11290915,9.254978,5.062824,5.2514696,4.401854,0,"On Everything (feat. Travis Scott, Rick Ross & Big Sean)",DJ Khaled
5.6350985,0.54752964,8.063528,5.5597024,4.031633,2.9476936,0,Let's Get Loud,Jennifer Lopez
5.177436,-0.19267327,8.542086,4.0107374,4.335431,4.2025623,0,All of My Heart (Live) [feat. Luke Breton Van Groll],SEU Worship
5.4218926,0.30057448,9.432416,6.181585,4.4062037,4.2872458,0,Swingin Party - 2008 Remastered Version,The Replacements
4.2647395,0.2616682,8.835091,4.6688533,5.31712,4.2585874,0,Shattered Dreams,Earl Sweatshirt
6.1302967,0.29101866,8.939811,5.6665363,5.238231,4.5884833,0,I'm The One Who Knows,Brenton Wood
4.92188,1.1122361,5.4002776,4.660451,5.568049,3.4916809,1,Alkaline,Kota the Friend
4.977387,0.9210268,7.2172647,4.8621683,6.577018,3.201504,0,"Il penar senza speranza, T. 204 No. 9: No. 1, Il penar senza speranza",Tomaso Albinoni
5.9742403,0.40634924,9.140487,5.7288904,3.7910593,3.4361017,0,"A Spoonful Of Sugar - From ""Mary Poppins""",Kacey Musgraves
6.7156963,0.7709708,9.177634,5.9885364,5.4155927,3.268453,0,Something,The Hippos
3.507095,-0.2820253,8.040299,4.416665,5.187743,4.3663635,0,The Violet Hour,Sea Wolf
8.8315735,5.9795327,3.5274959,5.198114,6.2618017,3.6757154,1,Gone Girl,Ballyhoo!
9.065779,5.2723846,4.8172607,5.6359406,5.6366544,4.067022,0,"Symphony No. 9, Op. 125 in D Minor -1895 Gustav Mahler Edition: I. Allegro, ma non troppo un poco maestoso",Ludwig van Beethoven
6.48255,1.1309049,8.828791,5.935534,5.353698,3.4792705,0,Air Batucada,Thievery Corporation
4.6098695,0.11344655,8.110633,5.6066413,6.046882,2.7954059,0,Fiddle-I-Fee,Kimbo Children's Music
5.4765334,0.35980722,9.352979,6.199707,4.1638002,4.2334733,0,Blow Away - Remastered 2004,George Harrison
5.729138,0.22164658,8.94339,4.4800835,4.674506,3.3828354,0,Psychotic Reaction,Count Five
8.725536,5.9848614,4.0985537,5.435094,5.6710534,4.0433793,1,I'm Gonna Be (500 Miles),The Proclaimers
4.9283686,-0.30626467,7.5322895,4.102089,5.0292306,4.6135216,0,Natural Fools,Maribou State
8.526988,6.0683947,3.214785,5.4595885,5.8418517,3.8007977,1,U Turn,Vedo
5.7903485,0.25994408,9.82379,6.337439,6.018226,3.3708563,0,My Foolish Heart,Robi Botos
7.949859,5.8058777,3.2488744,5.3433557,5.9872427,3.4792223,1,Am I The Only One,Dierks Bentley
5.2005987,-0.025937254,8.647258,4.914105,6.6883326,4.391932,0,"Peter and the Wolf, Op. 67: The Hunters Arrive",Sergei Prokofiev
3.7291179,-0.1196903,8.2114725,4.561123,5.198661,3.1309385,0,Thriller,Juice Music
9.282163,6.3089423,3.3295906,5.541525,5.5753446,4.2241826,1,Cool with You,Her's
4.6614904,0.22162634,9.476384,5.6516395,5.8849454,3.3223839,0,and to suggest something,Eluvium
3.86512,0.14647564,6.890411,4.610977,5.088803,4.3503833,0,None Of My Business,Cher Lloyd
6.026123,-0.08510065,9.311735,5.8769913,6.346185,4.4760804,0,instagram,DEAN
4.907677,1.1294576,5.376608,4.7156305,5.4895725,3.3130233,1,The Fear,Lily Allen
4.6379094,1.7958148,5.6124845,4.9645987,6.029007,2.8807847,1,"“Sorry Guys, Dinner’s Canceled”",Randy Newman
6.6854343,0.11456918,9.038206,5.8192663,5.0286975,4.325594,0,Devoted to You,Carly Simon
9.446612,6.4283752,3.2499642,5.626655,5.2373137,3.7514415,1,Good God Man (feat. Jack Be),Türküm
5.7763257,1.4865237,6.2904134,4.990151,5.4530244,3.9833128,1,52 Chachki Pickup,Michael Giacchino
7.0977144,-0.09353855,8.839792,5.755085,6.035699,3.805047,0,Quiet Nights of Quiet Stars - Live,Stacey Kent
6.063423,1.0840601,8.467413,6.1296453,4.5918794,3.5066965,0,Gungla the Snowman,Nonsens
8.389432,6.2808084,2.9954085,5.6149707,5.5000906,3.7658477,1,Friends,NIKI
5.962769,-0.23189089,9.39714,6.5027547,6.6117873,4.207858,0,Throne for the Game,Ramin Djawadi
4.125982,-0.3847971,7.8685436,4.819009,4.58686,4.560572,0,I Ain't Living Long Like This - Live,Chris Stapleton
5.143581,1.1415871,6.497569,5.1670275,4.683111,2.9013731,0,I Can Only. (feat. Alessia Cara),JoJo
4.926915,-0.101563096,7.924798,3.802649,5.0546703,4.5932765,0,Big Star,Reel Big Fish
5.1789703,2.538457,5.4796553,5.1184626,5.468554,3.3982565,1,Tough (feat. Noah Kahan),Quinn XCII
8.3678665,6.312729,3.1591895,5.6407213,5.3007917,3.5095365,1,"I Lombardi, Act I, Scene 1: Oh nobile esempio",Giuseppe Verdi
9.530032,6.401789,3.341272,5.6523485,5.1694527,3.7025902,1,Children Arrive - Finding Neverland/Soundtrack Version,Jan A.P. Kaczmarek
4.7150483,1.4453256,5.951144,4.528182,5.8651123,4.0907383,0,Heaven & Earth,Thomas Bergersen
4.687935,1.7366147,5.671613,4.9076734,5.987222,2.8475642,1,Cruel,Jeff Bernat
4.685783,0.021430071,9.371648,5.5764513,6.2469196,2.9477956,0,"Hardi les gars, vire au gindeau",Dorothée
4.306766,-0.27535233,8.08786,4.414945,5.0080485,4.97537,0,Southern Sun,Boy & Bear
4.7145004,2.0658987,5.0466294,4.6496353,5.6903667,3.7510233,1,Talkin' The Truth,Long Beach Dub Allstars
4.6921086,0.02856356,7.8954716,4.033532,5.590209,4.664608,0,Aida: Sovra una terra estrania teco fuggir dovrei!,Giuseppe Verdi
4.6887674,1.681084,5.7434187,4.9187994,6.013327,2.818924,0,Si Se Da,Myke Tower
4.694735,0.026738573,9.4153385,5.6470037,6.245997,2.9663074,0,Just A Prayer Away,Jodi Benson
5.6173067,-0.113604315,7.2988667,5.1588025,6.8930244,3.515775,0,Listenin' to the Radio,Adam Sandler
4.5359454,-0.22781399,7.6437364,5.5987105,7.1107063,3.5349057,0,残夢,Suara
5.299611,2.410208,5.796771,5.3348603,5.268402,3.2673178,1,Jesus Was A Country Boy,Clay Walker
4.904671,-0.33081695,8.324218,4.2938485,4.388593,4.703275,0,You'll Never Get Away from Me,Angela Lansbury
4.7942696,-0.008369989,9.199033,5.513582,5.844959,4.5600615,0,Dark Days,Local Natives
5.842013,0.1467359,9.695519,6.491246,6.049699,3.0894082,0,Squad,Branchez
5.29867,0.4649936,7.915348,5.3008347,4.8002453,2.6910236,0,"Machine Gun - Live At Filmore East, New York/1970/1997 Digital Remaster",Jimi Hendrix
4.796557,1.7193935,7.0369124,4.8345227,6.161003,3.2494,0,Bruise Cruise,Puma Blue
5.30691,-0.04149969,9.16431,6.140372,5.6172996,4.073119,0,I Try,Fabien Nataf
5.892358,0.23350094,8.86497,5.221736,4.5425525,4.637762,0,Shark Attack,Jauz
4.938842,0.2509491,8.213848,4.691505,6.6359663,4.301674,0,The Come Up,Polo G
4.7221217,0.13167143,9.400913,5.441081,4.996525,4.454254,0,Hollywood,Kota the Friend
6.194127,-0.025717735,9.559144,6.5883756,6.2844667,3.41254,0,Banda De Camión,El Alfa
-0.40490392,3.809143,8.206521,5.0179987,6.498761,4.0889115,0,Singing!,Ho - Kago Tea Time
8.770228,6.076573,4.1766176,5.22321,5.834101,3.8700724,1,"Caplets: September, 2016",John Caparulo
4.9510007,0.14511193,8.12114,4.4311132,6.28553,3.6711361,0,Also Sprach Zarathustra,Deodato
6.511977,-0.1528173,8.870617,5.8576846,6.1511335,2.639214,0,Big Ole Brew,Mel McDaniel
8.979043,6.5398464,3.0514631,5.665783,5.217845,3.6071389,1,Subterranean Homesick Alien,Radiohead
3.7765582,-0.324658,7.6431413,4.5754046,4.6974707,4.4814205,0,Awake,Jeremy Soule
5.7244906,0.040553823,9.124947,4.9656477,6.142309,2.8653607,0,No Regrets,Authority Zero
6.0868053,-0.24970238,8.808123,5.3702064,6.5365143,2.7642157,0,Lavish Lullaby,Masego
5.935465,0.028378658,8.330268,4.746979,6.654748,4.0390673,0,Back When I Knew It All,Montgomery Gentry
5.75361,-0.27874333,9.035851,5.6617203,6.8562837,4.348467,0,Show Biz Kids,Steely Dan
4.7496567,1.3795159,5.948223,4.576387,5.907775,4.0761075,0,"Cadillac Pussy (feat. Hank Williams, Jr.)",Kid Rock
4.200958,-0.15102722,8.5463295,4.1818833,5.126578,4.597589,0,Bring Me My Money,Felly
4.609053,0.23312487,9.4328985,5.5491314,5.8642015,3.6951945,0,Tsunami,Lil Santana
6.7054744,-0.27050805,8.788351,5.459277,6.295564,3.4237444,0,I Never Loved a Man (The Way I Love You) - Stereo,Aretha Franklin
7.990494,5.79281,3.279567,5.293438,6.0626936,3.4738963,1,All Men Are Pigs,Studio Killers
8.642457,5.9030385,3.64888,5.216548,6.159584,3.6362996,1,Las Amarillas,The American Boychoir
3.7662022,-0.093447834,7.82601,4.491444,5.3219466,4.957094,0,Inside,Moby
5.0630174,-0.31087857,8.145399,4.331685,5.324218,2.8172133,0,Jah Jah Know,Groundation
8.329843,6.213413,3.2977371,5.3398085,5.872112,3.7256653,1,Shame On a Nigga,Wu-Tang Clan
6.7738585,-0.061672386,9.287632,6.2301483,6.1829777,3.3574934,0,40's,Julian Lage
4.9456635,-0.38561833,8.225553,3.9886608,5.5769,3.6804426,0,Quicksand,The Story So Far
5.9588375,0.275506,9.153386,5.036997,4.234473,3.069547,0,Mas Maiz,N.O.R.E.
4.967529,1.217247,5.3747573,4.7727604,5.4649835,3.1673024,1,Mr. Know-It-All,Young the Giant
5.3874116,2.2538798,5.6840305,5.2143755,5.5225205,3.0697622,1,Saturn,Sleeping At Last
4.76733,1.8360682,5.199305,4.886121,5.6939144,2.979377,1,Life Is Confusing,Langhorne Slim
5.9601607,-0.068099424,9.463042,6.0745206,6.2809286,4.462684,0,Santa Lucia,Enrico Caruso
4.699412,1.3303266,5.54386,4.5942664,5.5996876,3.8527071,1,I Cannot Fucking Wait Til Morrissey Dies,JPEGMAFIA
4.438837,-0.10377562,9.270644,5.088056,6.2011886,3.2137375,0,Hold on to Me,Kyle Dion
5.248128,0.5157082,8.040469,4.7264194,6.5834804,4.140018,0,Somebody's Baby,Jackson Browne
5.6917205,-0.2336147,9.023338,5.5590143,6.770057,4.488755,0,Kickback,Omar Apollo
